name,label
01662.png,neutral
01663.png,neutral
01664.png,neutral
01665.png,happy
01666.png,neutral
01667.png,sad
01668.png,neutral
01669.png,happy
01670.png,angry
01671.png,happy
01672.png,neutral
01673.png,neutral
01674.png,surprised
01675.png,neutral
01676.png,fearful
01677.png,neutral
01678.png,surprised
01679.png,neutral
01680.png,sad
01681.png,neutral
01682.png,fearful
01683.png,angry
01684.png,angry
01685.png,happy
01686.png,surprised
01687.png,happy
01688.png,happy
01689.png,happy
01690.png,neutral
01691.png,surprised
01692.png,happy
01693.png,surprised
01694.png,neutral
01695.png,neutral
01696.png,sad
01697.png,sad
01698.png,sad
01699.png,happy
01700.png,neutral
01701.png,happy
01702.png,neutral
01703.png,surprised
01704.png,sad
01705.png,surprised
01706.png,angry
01707.png,surprised
01708.png,happy
01709.png,happy
01710.png,sad
01711.png,sad
01712.png,neutral
01713.png,angry
01714.png,fearful
01715.png,surprised
01716.png,sad
01717.png,fearful
01718.png,happy
01719.png,happy
01720.png,neutral
01721.png,sad
01722.png,angry
01723.png,fearful
01724.png,neutral
01725.png,angry
01726.png,sad
01727.png,neutral
01728.png,fearful
01729.png,fearful
01730.png,fearful
01731.png,surprised
01732.png,fearful
01733.png,fearful
01734.png,neutral
01735.png,fearful
01736.png,neutral
01737.png,neutral
01738.png,sad
01739.png,happy
01740.png,sad
01741.png,surprised
01742.png,sad
01743.png,neutral
01744.png,sad
01745.png,angry
01746.png,fearful
01747.png,happy
01748.png,fearful
01749.png,disgusted
01750.png,happy
01751.png,surprised
01752.png,angry
01753.png,happy
01754.png,fearful
01755.png,fearful
01756.png,happy
01757.png,angry
01758.png,surprised
01759.png,neutral
01760.png,fearful
01761.png,happy
01762.png,happy
01763.png,neutral
01764.png,neutral
01765.png,sad
01766.png,angry
01767.png,sad
01768.png,happy
01769.png,sad
01770.png,neutral
01771.png,angry
01772.png,sad
01773.png,surprised
01774.png,angry
01775.png,happy
01776.png,neutral
01777.png,fearful
01778.png,happy
01779.png,sad
01780.png,sad
01781.png,neutral
01782.png,surprised
01783.png,angry
01784.png,sad
01785.png,fearful
01786.png,angry
01787.png,neutral
01788.png,sad
01789.png,fearful
01790.png,surprised
01791.png,neutral
01792.png,angry
01793.png,happy
01794.png,angry
01795.png,fearful
01796.png,happy
01797.png,surprised
01798.png,neutral
01799.png,neutral
01800.png,angry
01801.png,happy
01802.png,happy
01803.png,happy
01804.png,sad
01805.png,sad
01806.png,fearful
01807.png,happy
01808.png,surprised
01809.png,happy
01810.png,happy
01811.png,surprised
01812.png,fearful
01813.png,neutral
01814.png,neutral
01815.png,surprised
01816.png,neutral
01817.png,neutral
01818.png,fearful
01819.png,fearful
01820.png,sad
01821.png,surprised
01822.png,neutral
01823.png,sad
01824.png,angry
01825.png,sad
01826.png,sad
01827.png,neutral
01828.png,fearful
01829.png,angry
01830.png,happy
01831.png,happy
01832.png,angry
01833.png,happy
01834.png,sad
01835.png,angry
01836.png,happy
01837.png,happy
01838.png,sad
01839.png,happy
01840.png,fearful
01841.png,neutral
01842.png,happy
01843.png,sad
01844.png,happy
01845.png,happy
01846.png,sad
01847.png,fearful
01848.png,sad
01849.png,sad
01850.png,neutral
01851.png,sad
01852.png,fearful
01853.png,sad
01854.png,angry
01855.png,neutral
01856.png,neutral
01857.png,angry
01858.png,happy
01859.png,neutral
01860.png,neutral
01861.png,neutral
01862.png,sad
01863.png,happy
01864.png,angry
01865.png,surprised
01866.png,surprised
01867.png,surprised
01868.png,happy
01869.png,happy
01870.png,happy
01871.png,sad
01872.png,fearful
01873.png,happy
01874.png,fearful
01875.png,angry
01876.png,happy
01877.png,sad
01878.png,sad
01879.png,happy
01880.png,happy
01881.png,fearful
01882.png,sad
01883.png,happy
01884.png,surprised
01885.png,neutral
01886.png,happy
01887.png,fearful
01888.png,neutral
01889.png,fearful
01890.png,sad
01891.png,neutral
01892.png,happy
01893.png,sad
01894.png,happy
01895.png,sad
01896.png,sad
01897.png,sad
01898.png,angry
01899.png,happy
01900.png,happy
01901.png,surprised
01902.png,sad
01903.png,surprised
01904.png,sad
01905.png,angry
01906.png,angry
01907.png,happy
01908.png,neutral
01909.png,sad
01910.png,neutral
01911.png,happy
01912.png,neutral
01913.png,happy
01914.png,happy
01915.png,happy
01916.png,angry
01917.png,angry
01918.png,happy
01919.png,happy
01920.png,happy
01921.png,happy
01922.png,angry
01923.png,happy
01924.png,angry
01925.png,neutral
01926.png,sad
01927.png,angry
01928.png,happy
01929.png,surprised
01930.png,angry
01931.png,surprised
01932.png,fearful
01933.png,happy
01934.png,surprised
01935.png,sad
01936.png,angry
01937.png,fearful
01938.png,sad
01939.png,sad
01940.png,happy
01941.png,neutral
01942.png,neutral
01943.png,happy
01944.png,sad
01945.png,neutral
01946.png,neutral
01947.png,sad
01948.png,surprised
01949.png,sad
01950.png,happy
01951.png,angry
01952.png,happy
01953.png,sad
01954.png,sad
01955.png,happy
01956.png,happy
01957.png,happy
01958.png,sad
01959.png,angry
01960.png,happy
01961.png,sad
01962.png,surprised
01963.png,happy
01964.png,sad
01965.png,happy
01966.png,fearful
01967.png,neutral
01968.png,angry
01969.png,sad
01970.png,happy
01971.png,neutral
01972.png,angry
01973.png,disgusted
01974.png,angry
01975.png,neutral
01976.png,sad
01977.png,sad
01978.png,fearful
01979.png,happy
01980.png,sad
01981.png,angry
01982.png,happy
01983.png,fearful
01984.png,happy
01985.png,happy
01986.png,sad
01987.png,angry
01988.png,disgusted
01989.png,happy
01990.png,angry
01991.png,happy
01992.png,sad
01993.png,sad
01994.png,angry
01995.png,fearful
01996.png,fearful
01997.png,surprised
01998.png,angry
01999.png,fearful
02000.png,fearful
02001.png,fearful
02002.png,sad
02003.png,sad
02004.png,happy
02005.png,surprised
02006.png,happy
02007.png,happy
02008.png,sad
02009.png,neutral
02010.png,angry
02011.png,sad
02012.png,happy
02013.png,sad
02014.png,happy
02015.png,surprised
02016.png,fearful
02017.png,sad
02018.png,fearful
02019.png,neutral
02020.png,fearful
02021.png,sad
02022.png,neutral
02023.png,sad
02024.png,neutral
02025.png,neutral
02026.png,neutral
02027.png,angry
02028.png,surprised
02029.png,fearful
02030.png,happy
02031.png,fearful
02032.png,happy
02033.png,neutral
02034.png,fearful
02035.png,angry
02036.png,angry
02037.png,neutral
02038.png,happy
02039.png,fearful
02040.png,sad
02041.png,fearful
02042.png,sad
02043.png,happy
02044.png,fearful
02045.png,sad
02046.png,happy
02047.png,sad
02048.png,happy
02049.png,sad
02050.png,happy
02051.png,happy
02052.png,surprised
02053.png,sad
02054.png,happy
02055.png,neutral
02056.png,fearful
02057.png,sad
02058.png,angry
02059.png,happy
02060.png,fearful
02061.png,fearful
02062.png,happy
02063.png,surprised
02064.png,surprised
02065.png,neutral
02066.png,fearful
02067.png,fearful
02068.png,angry
02069.png,sad
02070.png,disgusted
02071.png,happy
02072.png,sad
02073.png,angry
02074.png,surprised
02075.png,neutral
02076.png,neutral
02077.png,angry
02078.png,happy
02079.png,angry
02080.png,fearful
02081.png,surprised
02082.png,fearful
02083.png,neutral
02084.png,neutral
02085.png,happy
02086.png,sad
02087.png,angry
02088.png,neutral
02089.png,sad
02090.png,angry
02091.png,happy
02092.png,angry
02093.png,fearful
02094.png,surprised
02095.png,surprised
02096.png,fearful
02097.png,angry
02098.png,surprised
02099.png,sad
02100.png,angry
02101.png,happy
02102.png,angry
02103.png,neutral
02104.png,neutral
02105.png,neutral
02106.png,sad
02107.png,neutral
02108.png,sad
02109.png,angry
02110.png,happy
02111.png,fearful
02112.png,surprised
02113.png,surprised
02114.png,happy
02115.png,sad
02116.png,happy
02117.png,fearful
02118.png,sad
02119.png,happy
02120.png,sad
02121.png,happy
02122.png,surprised
02123.png,angry
02124.png,neutral
02125.png,happy
02126.png,surprised
02127.png,fearful
02128.png,angry
02129.png,surprised
02130.png,sad
02131.png,happy
02132.png,surprised
02133.png,happy
02134.png,angry
02135.png,happy
02136.png,angry
02137.png,angry
02138.png,surprised
02139.png,neutral
02140.png,neutral
02141.png,angry
02142.png,happy
02143.png,fearful
02144.png,happy
02145.png,fearful
02146.png,sad
02147.png,surprised
02148.png,sad
02149.png,fearful
02150.png,neutral
02151.png,happy
02152.png,neutral
02153.png,sad
02154.png,neutral
02155.png,fearful
02156.png,neutral
02157.png,sad
02158.png,happy
02159.png,sad
02160.png,disgusted
02161.png,neutral
02162.png,fearful
02163.png,fearful
02164.png,fearful
02165.png,fearful
02166.png,happy
02167.png,happy
02168.png,fearful
02169.png,angry
02170.png,happy
02171.png,happy
02172.png,happy
02173.png,surprised
02174.png,happy
02175.png,happy
02176.png,disgusted
02177.png,angry
02178.png,happy
02179.png,sad
02180.png,angry
02181.png,sad
02182.png,happy
02183.png,fearful
02184.png,sad
02185.png,surprised
02186.png,surprised
02187.png,neutral
02188.png,sad
02189.png,angry
02190.png,fearful
02191.png,neutral
02192.png,sad
02193.png,sad
02194.png,sad
02195.png,sad
02196.png,angry
02197.png,sad
02198.png,neutral
02199.png,surprised
02200.png,sad
02201.png,neutral
02202.png,angry
02203.png,neutral
02204.png,fearful
02205.png,sad
02206.png,surprised
02207.png,neutral
02208.png,happy
02209.png,happy
02210.png,fearful
02211.png,angry
02212.png,neutral
02213.png,sad
02214.png,happy
02215.png,surprised
02216.png,happy
02217.png,happy
02218.png,surprised
02219.png,surprised
02220.png,sad
02221.png,angry
02222.png,surprised
02223.png,disgusted
02224.png,surprised
02225.png,happy
02226.png,neutral
02227.png,fearful
02228.png,happy
02229.png,angry
02230.png,surprised
02231.png,neutral
02232.png,happy
02233.png,fearful
02234.png,sad
02235.png,fearful
02236.png,happy
02237.png,happy
02238.png,angry
02239.png,neutral
02240.png,neutral
02241.png,neutral
02242.png,sad
02243.png,happy
02244.png,happy
02245.png,neutral
02246.png,neutral
02247.png,fearful
02248.png,angry
02249.png,angry
02250.png,angry
02251.png,happy
02252.png,angry
02253.png,happy
02254.png,surprised
02255.png,happy
02256.png,surprised
02257.png,angry
02258.png,angry
02259.png,neutral
02260.png,sad
02261.png,surprised
02262.png,sad
02263.png,angry
02264.png,neutral
02265.png,happy
02266.png,surprised
02267.png,fearful
02268.png,sad
02269.png,angry
02270.png,happy
02271.png,surprised
02272.png,happy
02273.png,angry
02274.png,happy
02275.png,happy
02276.png,happy
02277.png,happy
02278.png,happy
02279.png,angry
02280.png,fearful
02281.png,fearful
02282.png,sad
02283.png,happy
02284.png,neutral
02285.png,fearful
02286.png,happy
02287.png,sad
02288.png,angry
02289.png,happy
02290.png,sad
02291.png,happy
02292.png,angry
02293.png,fearful
02294.png,sad
02295.png,sad
02296.png,sad
02297.png,neutral
02298.png,fearful
02299.png,surprised
02300.png,sad
02301.png,sad
02302.png,fearful
02303.png,sad
02304.png,happy
02305.png,sad
02306.png,sad
02307.png,neutral
02308.png,angry
02309.png,neutral
02310.png,angry
02311.png,sad
02312.png,sad
02313.png,neutral
02314.png,surprised
02315.png,neutral
02316.png,surprised
02317.png,fearful
02318.png,happy
02319.png,surprised
02320.png,neutral
02321.png,happy
02322.png,angry
02323.png,disgusted
02324.png,neutral
02325.png,happy
02326.png,angry
02327.png,sad
02328.png,fearful
02329.png,neutral
02330.png,neutral
02331.png,neutral
02332.png,happy
02333.png,angry
02334.png,happy
02335.png,angry
02336.png,happy
02337.png,sad
02338.png,happy
02339.png,fearful
02340.png,sad
02341.png,surprised
02342.png,happy
02343.png,happy
02344.png,surprised
02345.png,sad
02346.png,neutral
02347.png,angry
02348.png,happy
02349.png,happy
02350.png,happy
02351.png,sad
02352.png,fearful
02353.png,sad
02354.png,sad
02355.png,happy
02356.png,happy
02357.png,happy
02358.png,neutral
02359.png,happy
02360.png,sad
02361.png,fearful
02362.png,fearful
02363.png,sad
02364.png,surprised
02365.png,happy
02366.png,happy
02367.png,angry
02368.png,sad
02369.png,fearful
02370.png,happy
02371.png,neutral
02372.png,sad
02373.png,sad
02374.png,surprised
02375.png,fearful
02376.png,happy
02377.png,sad
02378.png,neutral
02379.png,neutral
02380.png,angry
02381.png,happy
02382.png,happy
02383.png,fearful
02384.png,happy
02385.png,happy
02386.png,angry
02387.png,angry
02388.png,neutral
02389.png,angry
02390.png,happy
02391.png,surprised
02392.png,angry
02393.png,angry
02394.png,surprised
02395.png,happy
02396.png,sad
02397.png,fearful
02398.png,surprised
02399.png,surprised
02400.png,surprised
02401.png,neutral
02402.png,sad
02403.png,happy
02404.png,angry
02405.png,sad
02406.png,surprised
02407.png,surprised
02408.png,sad
02409.png,neutral
02410.png,sad
02411.png,angry
02412.png,happy
02413.png,neutral
02414.png,neutral
02415.png,neutral
02416.png,neutral
02417.png,angry
02418.png,happy
02419.png,fearful
02420.png,happy
02421.png,happy
02422.png,sad
02423.png,happy
02424.png,happy
02425.png,angry
02426.png,neutral
02427.png,neutral
02428.png,happy
02429.png,fearful
02430.png,happy
02431.png,sad
02432.png,fearful
02433.png,angry
02434.png,fearful
02435.png,happy
02436.png,surprised
02437.png,sad
02438.png,happy
02439.png,angry
02440.png,disgusted
02441.png,surprised
02442.png,happy
02443.png,happy
02444.png,happy
02445.png,angry
02446.png,sad
02447.png,fearful
02448.png,happy
02449.png,happy
02450.png,surprised
02451.png,fearful
02452.png,happy
02453.png,sad
02454.png,happy
02455.png,fearful
02456.png,sad
02457.png,sad
02458.png,surprised
02459.png,neutral
02460.png,happy
02461.png,happy
02462.png,happy
02463.png,surprised
02464.png,angry
02465.png,happy
02466.png,happy
02467.png,happy
02468.png,happy
02469.png,surprised
02470.png,sad
02471.png,happy
02472.png,surprised
02473.png,angry
02474.png,neutral
02475.png,happy
02476.png,fearful
02477.png,angry
02478.png,surprised
02479.png,happy
02480.png,sad
02481.png,sad
02482.png,surprised
02483.png,angry
02484.png,surprised
02485.png,sad
02486.png,angry
02487.png,angry
02488.png,neutral
02489.png,neutral
02490.png,sad
02491.png,sad
02492.png,fearful
02493.png,fearful
02494.png,happy
02495.png,sad
02496.png,happy
02497.png,sad
02498.png,angry
02499.png,sad
02500.png,angry
02501.png,angry
02502.png,happy
02503.png,neutral
02504.png,happy
02505.png,sad
02506.png,neutral
02507.png,surprised
02508.png,angry
02509.png,neutral
02510.png,sad
02511.png,fearful
02512.png,fearful
02513.png,sad
02514.png,surprised
02515.png,angry
02516.png,happy
02517.png,surprised
02518.png,happy
02519.png,angry
02520.png,angry
02521.png,fearful
02522.png,surprised
02523.png,sad
02524.png,fearful
02525.png,neutral
02526.png,sad
02527.png,sad
02528.png,surprised
02529.png,happy
02530.png,neutral
02531.png,neutral
02532.png,happy
02533.png,happy
02534.png,neutral
02535.png,neutral
02536.png,surprised
02537.png,sad
02538.png,fearful
02539.png,sad
02540.png,sad
02541.png,sad
02542.png,happy
02543.png,neutral
02544.png,fearful
02545.png,happy
02546.png,angry
02547.png,sad
02548.png,happy
02549.png,angry
02550.png,sad
02551.png,angry
02552.png,fearful
02553.png,happy
02554.png,neutral
02555.png,neutral
02556.png,angry
02557.png,angry
02558.png,happy
02559.png,angry
02560.png,happy
02561.png,happy
02562.png,neutral
02563.png,sad
02564.png,sad
02565.png,happy
02566.png,happy
02567.png,neutral
02568.png,sad
02569.png,fearful
02570.png,neutral
02571.png,neutral
02572.png,angry
02573.png,surprised
02574.png,sad
02575.png,fearful
02576.png,sad
02577.png,neutral
02578.png,neutral
02579.png,neutral
02580.png,angry
02581.png,neutral
02582.png,surprised
02583.png,neutral
02584.png,neutral
02585.png,sad
02586.png,happy
02587.png,happy
02588.png,angry
02589.png,surprised
02590.png,happy
02591.png,fearful
02592.png,fearful
02593.png,surprised
02594.png,sad
02595.png,happy
02596.png,happy
02597.png,happy
02598.png,happy
02599.png,happy
02600.png,surprised
02601.png,fearful
02602.png,sad
02603.png,happy
02604.png,happy
02605.png,happy
02606.png,disgusted
02607.png,sad
02608.png,sad
02609.png,surprised
02610.png,neutral
02611.png,surprised
02612.png,neutral
02613.png,angry
02614.png,happy
02615.png,surprised
02616.png,fearful
02617.png,happy
02618.png,angry
02619.png,neutral
02620.png,neutral
02621.png,disgusted
02622.png,happy
02623.png,happy
02624.png,sad
02625.png,sad
02626.png,angry
02627.png,fearful
02628.png,fearful
02629.png,happy
02630.png,sad
02631.png,angry
02632.png,sad
02633.png,surprised
02634.png,happy
02635.png,neutral
02636.png,happy
02637.png,neutral
02638.png,happy
02639.png,happy
02640.png,sad
02641.png,fearful
02642.png,neutral
02643.png,angry
02644.png,surprised
02645.png,happy
02646.png,fearful
02647.png,happy
02648.png,sad
02649.png,fearful
02650.png,sad
02651.png,fearful
02652.png,surprised
02653.png,angry
02654.png,sad
02655.png,angry
02656.png,angry
02657.png,angry
02658.png,neutral
02659.png,happy
02660.png,angry
02661.png,happy
02662.png,happy
02663.png,surprised
02664.png,angry
02665.png,surprised
02666.png,neutral
02667.png,fearful
02668.png,fearful
02669.png,fearful
02670.png,fearful
02671.png,angry
02672.png,angry
02673.png,neutral
02674.png,happy
02675.png,happy
02676.png,sad
02677.png,fearful
02678.png,angry
02679.png,angry
02680.png,sad
02681.png,happy
02682.png,angry
02683.png,sad
02684.png,sad
02685.png,neutral
02686.png,happy
02687.png,happy
02688.png,neutral
02689.png,angry
02690.png,surprised
02691.png,happy
02692.png,happy
02693.png,neutral
02694.png,angry
02695.png,happy
02696.png,happy
02697.png,neutral
02698.png,angry
02699.png,disgusted
02700.png,happy
02701.png,angry
02702.png,surprised
02703.png,neutral
02704.png,neutral
02705.png,neutral
02706.png,sad
02707.png,angry
02708.png,angry
02709.png,happy
02710.png,happy
02711.png,happy
02712.png,sad
02713.png,fearful
02714.png,surprised
02715.png,fearful
02716.png,happy
02717.png,happy
02718.png,happy
02719.png,angry
02720.png,fearful
02721.png,happy
02722.png,happy
02723.png,sad
02724.png,surprised
02725.png,happy
02726.png,surprised
02727.png,sad
02728.png,happy
02729.png,neutral
02730.png,happy
02731.png,angry
02732.png,happy
02733.png,surprised
02734.png,happy
02735.png,surprised
02736.png,happy
02737.png,happy
02738.png,sad
02739.png,sad
02740.png,neutral
02741.png,happy
02742.png,fearful
02743.png,neutral
02744.png,fearful
02745.png,happy
02746.png,neutral
02747.png,fearful
02748.png,surprised
02749.png,neutral
02750.png,sad
02751.png,neutral
02752.png,angry
02753.png,happy
02754.png,happy
02755.png,surprised
02756.png,neutral
02757.png,happy
02758.png,surprised
02759.png,fearful
02760.png,surprised
02761.png,happy
02762.png,happy
02763.png,sad
02764.png,neutral
02765.png,angry
02766.png,happy
02767.png,neutral
02768.png,angry
02769.png,angry
02770.png,angry
02771.png,sad
02772.png,neutral
02773.png,happy
02774.png,happy
02775.png,sad
02776.png,fearful
02777.png,happy
02778.png,neutral
02779.png,angry
02780.png,neutral
02781.png,sad
02782.png,fearful
02783.png,sad
02784.png,angry
02785.png,angry
02786.png,neutral
02787.png,surprised
02788.png,neutral
02789.png,happy
02790.png,happy
02791.png,surprised
02792.png,angry
02793.png,angry
02794.png,neutral
02795.png,neutral
02796.png,angry
02797.png,happy
02798.png,angry
02799.png,happy
02800.png,angry
02801.png,happy
02802.png,surprised
02803.png,sad
02804.png,neutral
02805.png,neutral
02806.png,angry
02807.png,fearful
02808.png,fearful
02809.png,surprised
02810.png,neutral
02811.png,neutral
02812.png,angry
02813.png,angry
02814.png,sad
02815.png,angry
02816.png,fearful
02817.png,happy
02818.png,sad
02819.png,fearful
02820.png,surprised
02821.png,neutral
02822.png,happy
02823.png,happy
02824.png,sad
02825.png,happy
02826.png,neutral
02827.png,happy
02828.png,happy
02829.png,fearful
02830.png,sad
02831.png,sad
02832.png,happy
02833.png,happy
02834.png,happy
02835.png,angry
02836.png,angry
02837.png,angry
02838.png,fearful
02839.png,sad
02840.png,neutral
02841.png,happy
02842.png,fearful
02843.png,happy
02844.png,neutral
02845.png,angry
02846.png,fearful
02847.png,happy
02848.png,fearful
02849.png,neutral
02850.png,happy
02851.png,sad
02852.png,angry
02853.png,happy
02854.png,happy
02855.png,sad
02856.png,angry
02857.png,sad
02858.png,neutral
02859.png,sad
02860.png,happy
02861.png,happy
02862.png,fearful
02863.png,happy
02864.png,happy
02865.png,happy
02866.png,happy
02867.png,fearful
02868.png,fearful
02869.png,neutral
02870.png,neutral
02871.png,sad
02872.png,happy
02873.png,fearful
02874.png,fearful
02875.png,sad
02876.png,neutral
02877.png,neutral
02878.png,sad
02879.png,happy
02880.png,sad
02881.png,angry
02882.png,angry
02883.png,fearful
02884.png,happy
02885.png,fearful
02886.png,sad
02887.png,neutral
02888.png,happy
02889.png,angry
02890.png,happy
02891.png,sad
02892.png,surprised
02893.png,surprised
02894.png,surprised
02895.png,sad
02896.png,neutral
02897.png,sad
02898.png,neutral
02899.png,neutral
02900.png,happy
02901.png,sad
02902.png,neutral
02903.png,sad
02904.png,neutral
02905.png,happy
02906.png,happy
02907.png,happy
02908.png,sad
02909.png,happy
02910.png,fearful
02911.png,fearful
02912.png,angry
02913.png,neutral
02914.png,angry
02915.png,neutral
02916.png,angry
02917.png,fearful
02918.png,happy
02919.png,neutral
02920.png,fearful
02921.png,fearful
02922.png,happy
02923.png,angry
02924.png,happy
02925.png,fearful
02926.png,neutral
02927.png,fearful
02928.png,angry
02929.png,surprised
02930.png,fearful
02931.png,sad
02932.png,neutral
02933.png,happy
02934.png,sad
02935.png,surprised
02936.png,fearful
02937.png,neutral
02938.png,neutral
02939.png,sad
02940.png,sad
02941.png,angry
02942.png,sad
02943.png,happy
02944.png,neutral
02945.png,happy
02946.png,fearful
02947.png,neutral
02948.png,angry
02949.png,neutral
02950.png,angry
02951.png,happy
02952.png,angry
02953.png,sad
02954.png,happy
02955.png,neutral
02956.png,happy
02957.png,angry
02958.png,surprised
02959.png,sad
02960.png,happy
02961.png,fearful
02962.png,neutral
02963.png,sad
02964.png,happy
02965.png,disgusted
02966.png,surprised
02967.png,fearful
02968.png,angry
02969.png,sad
02970.png,neutral
02971.png,happy
02972.png,neutral
02973.png,fearful
02974.png,sad
02975.png,neutral
02976.png,happy
02977.png,neutral
02978.png,angry
02979.png,sad
02980.png,happy
02981.png,fearful
02982.png,neutral
02983.png,sad
02984.png,sad
02985.png,neutral
02986.png,surprised
02987.png,sad
02988.png,happy
02989.png,sad
02990.png,angry
02991.png,neutral
02992.png,neutral
02993.png,angry
02994.png,sad
02995.png,sad
02996.png,happy
02997.png,disgusted
02998.png,neutral
02999.png,fearful
03000.png,angry
03001.png,sad
03002.png,fearful
03003.png,angry
03004.png,fearful
03005.png,happy
03006.png,surprised
03007.png,happy
03008.png,fearful
03009.png,angry
03010.png,sad
03011.png,angry
03012.png,happy
03013.png,sad
03014.png,angry
03015.png,fearful
03016.png,sad
03017.png,neutral
03018.png,sad
03019.png,surprised
03020.png,fearful
03021.png,sad
03022.png,happy
03023.png,sad
03024.png,neutral
03025.png,surprised
03026.png,angry
03027.png,surprised
03028.png,sad
03029.png,sad
03030.png,neutral
03031.png,neutral
03032.png,neutral
03033.png,angry
03034.png,disgusted
03035.png,surprised
03036.png,happy
03037.png,neutral
03038.png,sad
03039.png,neutral
03040.png,happy
03041.png,sad
03042.png,angry
03043.png,neutral
03044.png,surprised
03045.png,angry
03046.png,happy
03047.png,happy
03048.png,angry
03049.png,angry
03050.png,happy
03051.png,angry
03052.png,angry
03053.png,happy
03054.png,surprised
03055.png,sad
03056.png,angry
03057.png,surprised
03058.png,neutral
03059.png,sad
03060.png,happy
03061.png,sad
03062.png,neutral
03063.png,neutral
03064.png,sad
03065.png,neutral
03066.png,neutral
03067.png,surprised
03068.png,fearful
03069.png,fearful
03070.png,happy
03071.png,happy
03072.png,sad
03073.png,fearful
03074.png,neutral
03075.png,neutral
03076.png,happy
03077.png,fearful
03078.png,neutral
03079.png,sad
03080.png,angry
03081.png,sad
03082.png,happy
03083.png,surprised
03084.png,sad
03085.png,neutral
03086.png,happy
03087.png,sad
03088.png,surprised
03089.png,happy
03090.png,neutral
03091.png,fearful
03092.png,neutral
03093.png,neutral
03094.png,surprised
03095.png,angry
03096.png,neutral
03097.png,neutral
03098.png,fearful
03099.png,surprised
03100.png,neutral
03101.png,sad
03102.png,happy
03103.png,sad
03104.png,angry
03105.png,neutral
03106.png,angry
03107.png,happy
03108.png,happy
03109.png,fearful
03110.png,fearful
03111.png,happy
03112.png,happy
03113.png,fearful
03114.png,neutral
03115.png,happy
03116.png,sad
03117.png,neutral
03118.png,sad
03119.png,happy
03120.png,surprised
03121.png,happy
03122.png,angry
03123.png,fearful
03124.png,surprised
03125.png,fearful
03126.png,neutral
03127.png,surprised
03128.png,fearful
03129.png,neutral
03130.png,fearful
03131.png,fearful
03132.png,happy
03133.png,happy
03134.png,angry
03135.png,sad
03136.png,angry
03137.png,angry
03138.png,neutral
03139.png,happy
03140.png,happy
03141.png,happy
03142.png,angry
03143.png,sad
03144.png,fearful
03145.png,angry
03146.png,surprised
03147.png,sad
03148.png,angry
03149.png,angry
03150.png,sad
03151.png,sad
03152.png,angry
03153.png,neutral
03154.png,happy
03155.png,angry
03156.png,surprised
03157.png,fearful
03158.png,neutral
03159.png,sad
03160.png,happy
03161.png,sad
03162.png,angry
03163.png,neutral
03164.png,happy
03165.png,neutral
03166.png,happy
03167.png,happy
03168.png,surprised
03169.png,happy
03170.png,happy
03171.png,neutral
03172.png,neutral
03173.png,sad
03174.png,happy
03175.png,surprised
03176.png,angry
03177.png,happy
03178.png,sad
03179.png,angry
03180.png,surprised
03181.png,angry
03182.png,fearful
03183.png,happy
03184.png,sad
03185.png,neutral
03186.png,surprised
03187.png,neutral
03188.png,sad
03189.png,sad
03190.png,happy
03191.png,neutral
03192.png,sad
03193.png,happy
03194.png,surprised
03195.png,neutral
03196.png,angry
03197.png,surprised
03198.png,neutral
03199.png,neutral
03200.png,happy
03201.png,happy
03202.png,angry
03203.png,happy
03204.png,angry
03205.png,happy
03206.png,surprised
03207.png,sad
03208.png,sad
03209.png,happy
03210.png,sad
03211.png,sad
03212.png,angry
03213.png,neutral
03214.png,happy
03215.png,angry
03216.png,neutral
03217.png,sad
03218.png,happy
03219.png,surprised
03220.png,angry
03221.png,fearful
03222.png,neutral
03223.png,happy
03224.png,angry
03225.png,fearful
03226.png,sad
03227.png,angry
03228.png,angry
03229.png,neutral
03230.png,sad
03231.png,sad
03232.png,angry
03233.png,neutral
03234.png,sad
03235.png,happy
03236.png,surprised
03237.png,neutral
03238.png,neutral
03239.png,happy
03240.png,sad
03241.png,sad
03242.png,happy
03243.png,angry
03244.png,happy
03245.png,surprised
03246.png,sad
03247.png,neutral
03248.png,happy
03249.png,surprised
03250.png,surprised
03251.png,angry
03252.png,sad
03253.png,angry
03254.png,surprised
03255.png,happy
03256.png,fearful
03257.png,happy
03258.png,happy
03259.png,neutral
03260.png,neutral
03261.png,fearful
03262.png,happy
03263.png,happy
03264.png,neutral
03265.png,sad
03266.png,happy
03267.png,sad
03268.png,angry
03269.png,surprised
03270.png,happy
03271.png,angry
03272.png,neutral
03273.png,angry
03274.png,angry
03275.png,neutral
03276.png,happy
03277.png,neutral
03278.png,fearful
03279.png,surprised
03280.png,neutral
03281.png,angry
03282.png,happy
03283.png,angry
03284.png,happy
03285.png,happy
03286.png,sad
03287.png,happy
03288.png,neutral
03289.png,surprised
03290.png,fearful
03291.png,fearful
03292.png,happy
03293.png,fearful
03294.png,sad
03295.png,disgusted
03296.png,angry
03297.png,happy
03298.png,surprised
03299.png,sad
03300.png,angry
03301.png,neutral
03302.png,sad
03303.png,happy
03304.png,surprised
03305.png,neutral
03306.png,neutral
03307.png,surprised
03308.png,neutral
03309.png,neutral
03310.png,sad
03311.png,fearful
03312.png,angry
03313.png,fearful
03314.png,happy
03315.png,sad
03316.png,neutral
03317.png,angry
03318.png,angry
03319.png,neutral
03320.png,angry
03321.png,sad
03322.png,surprised
